"","Manufacturer","Product","Gauge.Unit","Gauge","B..Tesla.","Frequency..Hz.","Temperature..C.","Loss..W.kg."
"10615","Cogent","M800-100A","mm",NA,1.65,50,NA,8.67
"10616","Cogent","M800-100A","mm",NA,1.7,50,NA,9.12
"10617","Cogent","M800-100A","mm",NA,1.75,50,NA,9.59
"10618","Cogent","M800-100A","mm",NA,1.8,50,NA,10.06
"10619","Thyssenkrupp","M800-50A","mm",NA,0,50,NA,0
"10620","Thyssenkrupp","M800-50A","mm",NA,0.1,50,NA,0.059
"10621","Thyssenkrupp","M800-50A","mm",NA,0.2,50,NA,0.168
"10622","Thyssenkrupp","M800-50A","mm",NA,0.3,50,NA,0.333
"10623","Thyssenkrupp","M800-50A","mm",NA,0.4,50,NA,0.546
"10624","Thyssenkrupp","M800-50A","mm",NA,0.5,50,NA,0.767
"10625","Thyssenkrupp","M800-50A","mm",NA,0.6,50,NA,1.025
"10626","Thyssenkrupp","M800-50A","mm",NA,0.7,50,NA,1.296
"10627","Thyssenkrupp","M800-50A","mm",NA,0.8,50,NA,1.602
"10628","Thyssenkrupp","M800-50A","mm",NA,0.9,50,NA,1.943
"10629","Thyssenkrupp","M800-50A","mm",NA,1,50,NA,2.3
"10630","Thyssenkrupp","M800-50A","mm",NA,1.1,50,NA,2.679
"10631","Thyssenkrupp","M800-50A","mm",NA,1.2,50,NA,3.133
"10632","Thyssenkrupp","M800-50A","mm",NA,1.3,50,NA,3.644
"10633","Thyssenkrupp","M800-50A","mm",NA,1.4,50,NA,4.248
"10634","Thyssenkrupp","M800-50A","mm",NA,1.5,50,NA,4.884
"10635","Thyssenkrupp","M800-50A","mm",NA,1.6,50,NA,5.547
"10636","Thyssenkrupp","M800-50A","mm",NA,1.7,50,NA,6.253
"10637","Thyssenkrupp","M800-50A","mm",NA,1.8,50,NA,6.89
"10638","Thyssenkrupp","M800-50A","mm",NA,1.9,50,NA,7.606
"10639","Thyssenkrupp","M800-65A","mm",NA,0,50,NA,0
"10640","Thyssenkrupp","M800-65A","mm",NA,0.1,50,NA,0.073
"10641","Thyssenkrupp","M800-65A","mm",NA,0.2,50,NA,0.146
"10642","Thyssenkrupp","M800-65A","mm",NA,0.3,50,NA,0.326
"10643","Thyssenkrupp","M800-65A","mm",NA,0.4,50,NA,0.591
"10644","Thyssenkrupp","M800-65A","mm",NA,0.5,50,NA,0.844
"10645","Thyssenkrupp","M800-65A","mm",NA,0.6,50,NA,1.175
"10646","Thyssenkrupp","M800-65A","mm",NA,0.7,50,NA,1.515
"10647","Thyssenkrupp","M800-65A","mm",NA,0.8,50,NA,1.876
"10648","Thyssenkrupp","M800-65A","mm",NA,0.9,50,NA,2.315
"10649","Thyssenkrupp","M800-65A","mm",NA,1,50,NA,2.758
"10650","Thyssenkrupp","M800-65A","mm",NA,1.1,50,NA,3.291
"10651","Thyssenkrupp","M800-65A","mm",NA,1.2,50,NA,3.919
"10652","Thyssenkrupp","M800-65A","mm",NA,1.3,50,NA,4.573
"10653","Thyssenkrupp","M800-65A","mm",NA,1.4,50,NA,5.343
"10654","Thyssenkrupp","M800-65A","mm",NA,1.5,50,NA,6.22
"10655","Thyssenkrupp","M800-65A","mm",NA,1.6,50,NA,7.154
"10656","Thyssenkrupp","M800-65A","mm",NA,1.7,50,NA,7.973
"10657","Thyssenkrupp","M800-65A","mm",NA,1.8,50,NA,8.652
"10658","Thyssenkrupp","M800-65A","mm",NA,1.9,50,NA,9.269
"10659","Thyssenkrupp","M800-65AP","mm",NA,0,50,NA,0
"10660","Thyssenkrupp","M800-65AP","mm",NA,0.1,50,NA,0.116
"10661","Thyssenkrupp","M800-65AP","mm",NA,0.2,50,NA,0.231
"10662","Thyssenkrupp","M800-65AP","mm",NA,0.3,50,NA,0.471
"10663","Thyssenkrupp","M800-65AP","mm",NA,0.4,50,NA,0.79
"10664","Thyssenkrupp","M800-65AP","mm",NA,0.5,50,NA,1.165
"10665","Thyssenkrupp","M800-65AP","mm",NA,0.6,50,NA,1.506
"10666","Thyssenkrupp","M800-65AP","mm",NA,0.7,50,NA,1.946
"10667","Thyssenkrupp","M800-65AP","mm",NA,0.8,50,NA,2.424
"10668","Thyssenkrupp","M800-65AP","mm",NA,0.9,50,NA,2.931
"10669","Thyssenkrupp","M800-65AP","mm",NA,1,50,NA,3.51
"10670","Thyssenkrupp","M800-65AP","mm",NA,1.1,50,NA,4.142
"10671","Thyssenkrupp","M800-65AP","mm",NA,1.2,50,NA,4.87
"10672","Thyssenkrupp","M800-65AP","mm",NA,1.3,50,NA,5.614
"10673","Thyssenkrupp","M800-65AP","mm",NA,1.4,50,NA,6.624
"10674","Thyssenkrupp","M800-65AP","mm",NA,1.5,50,NA,7.686
"10675","Thyssenkrupp","M800-65AP","mm",NA,1.6,50,NA,8.818
"10676","Thyssenkrupp","M800-65AP","mm",NA,1.7,50,NA,10.073
"10677","Thyssenkrupp","M800-65AP","mm",NA,1.8,50,NA,11.032
"10678","Thyssenkrupp","M800-65AP","mm",NA,1.9,50,NA,11.922
"10679","Cogent","M800-65K","mm",NA,0,50,NA,0
"10680","Cogent","M800-65K","mm",NA,0.1,50,NA,0.1
"10681","Cogent","M800-65K","mm",NA,0.2,50,NA,0.2
"10682","Cogent","M800-65K","mm",NA,0.3,50,NA,0.3
"10683","Cogent","M800-65K","mm",NA,0.4,50,NA,0.507
"10684","Cogent","M800-65K","mm",NA,0.5,50,NA,0.714
"10685","Cogent","M800-65K","mm",NA,0.6,50,NA,1.007
"10686","Cogent","M800-65K","mm",NA,0.7,50,NA,1.3
"10687","Cogent","M800-65K","mm",NA,0.8,50,NA,1.677
"10688","Cogent","M800-65K","mm",NA,0.9,50,NA,2.054
"10689","Cogent","M800-65K","mm",NA,1,50,NA,2.537
"10690","Cogent","M800-65K","mm",NA,1.1,50,NA,3.02
"10691","Cogent","M800-65K","mm",NA,1.2,50,NA,3.66
"10692","Cogent","M800-65K","mm",NA,1.3,50,NA,4.3
"10693","Cogent","M800-65K","mm",NA,1.4,50,NA,5.18
"10694","Cogent","M800-65K","mm",NA,1.5,50,NA,6.06
"10695","Cogent","M800-65K","mm",NA,1.6,50,NA,7.07
"10696","Cogent","M800-65K","mm",NA,1.7,50,NA,8.08
"10697","Cogent","M800-65K","mm",NA,1.8,50,NA,8.85
"10698","Cogent","M890-50K","mm",NA,0,50,NA,0
"10699","Cogent","M890-50K","mm",NA,0.1,50,NA,0.1067
"10700","Cogent","M890-50K","mm",NA,0.2,50,NA,0.2133
"10701","Cogent","M890-50K","mm",NA,0.3,50,NA,0.32
"10702","Cogent","M890-50K","mm",NA,0.4,50,NA,0.526
"10703","Cogent","M890-50K","mm",NA,0.5,50,NA,0.732
"10704","Cogent","M890-50K","mm",NA,0.6,50,NA,1.0075
"10705","Cogent","M890-50K","mm",NA,0.7,50,NA,1.283
"10706","Cogent","M890-50K","mm",NA,0.8,50,NA,1.6315
"10707","Cogent","M890-50K","mm",NA,0.9,50,NA,1.98
"10708","Cogent","M890-50K","mm",NA,1,50,NA,2.4305
"10709","Cogent","M890-50K","mm",NA,1.1,50,NA,2.881
"10710","Cogent","M890-50K","mm",NA,1.2,50,NA,3.4505
"10711","Cogent","M890-50K","mm",NA,1.3,50,NA,4.02
"10712","Cogent","M890-50K","mm",NA,1.4,50,NA,4.81
"10713","Cogent","M890-50K","mm",NA,1.5,50,NA,5.6
"10714","Cogent","M890-50K","mm",NA,1.6,50,NA,6.52
"10715","Cogent","M890-50K","mm",NA,1.7,50,NA,7.44
"10716","Cogent","M890-50K","mm",NA,1.8,50,NA,8.08
"10717","Thyssenkrupp","M940-50A","mm",NA,0,50,NA,0
"10718","Thyssenkrupp","M940-50A","mm",NA,0.1,50,NA,0.063
"10719","Thyssenkrupp","M940-50A","mm",NA,0.2,50,NA,0.246
"10720","Thyssenkrupp","M940-50A","mm",NA,0.3,50,NA,0.514
"10721","Thyssenkrupp","M940-50A","mm",NA,0.4,50,NA,0.862
"10722","Thyssenkrupp","M940-50A","mm",NA,0.5,50,NA,1.261
"10723","Thyssenkrupp","M940-50A","mm",NA,0.6,50,NA,1.68
"10724","Thyssenkrupp","M940-50A","mm",NA,0.7,50,NA,2.106
"10725","Thyssenkrupp","M940-50A","mm",NA,0.8,50,NA,2.616
"10726","Thyssenkrupp","M940-50A","mm",NA,0.9,50,NA,3.186
"10727","Thyssenkrupp","M940-50A","mm",NA,1,50,NA,3.732
"10728","Thyssenkrupp","M940-50A","mm",NA,1.1,50,NA,4.38
"10729","Thyssenkrupp","M940-50A","mm",NA,1.2,50,NA,5.194
"10730","Thyssenkrupp","M940-50A","mm",NA,1.3,50,NA,6.3
"10731","Thyssenkrupp","M940-50A","mm",NA,1.4,50,NA,7.194
"10732","Thyssenkrupp","M940-50A","mm",NA,1.5,50,NA,8.037
"10733","Thyssenkrupp","M940-50A","mm",NA,1.6,50,NA,9.311
"10734","Thyssenkrupp","M940-50A","mm",NA,1.7,50,NA,10.382
"10735","Thyssenkrupp","M940-50A","mm",NA,1.8,50,NA,11.418
"10736","Thyssenkrupp","M940-50A","mm",NA,1.9,50,NA,12.192
"10737","Nippon Steels","20HX1200","mm",NA,0,50,NA,0
"10738","Nippon Steels","20HX1200","mm",NA,0.1,50,NA,0.0326
"10739","Nippon Steels","20HX1200","mm",NA,0.2,50,NA,0.0652
"10740","Nippon Steels","20HX1200","mm",NA,0.3,50,NA,0.0978
"10741","Nippon Steels","20HX1200","mm",NA,0.4,50,NA,0.1613
"10742","Nippon Steels","20HX1200","mm",NA,0.5,50,NA,0.245
"10743","Nippon Steels","20HX1200","mm",NA,0.6,50,NA,0.3388
"10744","Nippon Steels","20HX1200","mm",NA,0.7,50,NA,0.4437
"10745","Nippon Steels","20HX1200","mm",NA,0.8,50,NA,0.5639
"10746","Nippon Steels","20HX1200","mm",NA,0.9,50,NA,0.6907
"10747","Nippon Steels","20HX1200","mm",NA,1,50,NA,0.8135
"10748","Nippon Steels","20HX1200","mm",NA,1.1,50,NA,0.9526
"10749","Nippon Steels","20HX1200","mm",NA,1.2,50,NA,1.2042
"10750","Nippon Steels","20HX1200","mm",NA,1.3,50,NA,1.4548
"10751","Nippon Steels","20HX1200","mm",NA,1.4,50,NA,1.6973
"10752","Nippon Steels","20HX1200","mm",NA,1.5,50,NA,1.9816
"10753","Nippon Steels","20HX1200","mm",NA,1.55,50,NA,2.1083
"10754","Nippon Steels","20HX1200","mm",NA,1.6,50,NA,2.2221
"10755","Nippon Steels","20HX1200","mm",NA,1.65,50,NA,2.3284
"10756","Nippon Steels","20HX1200","mm",NA,1.7,50,NA,2.4348
"10757","Nippon Steels","20HX1200","mm",NA,1.75,50,NA,2.5412
"10758","Nippon Steels","20HX1200","mm",NA,1.8,50,NA,2.6475
"10759","Nippon Steels","20HX1200","mm",NA,0,60,NA,0
"10760","Nippon Steels","20HX1200","mm",NA,0.1,60,NA,0.0377
"10761","Nippon Steels","20HX1200","mm",NA,0.2,60,NA,0.0754
"10762","Nippon Steels","20HX1200","mm",NA,0.3,60,NA,0.1264
"10763","Nippon Steels","20HX1200","mm",NA,0.4,60,NA,0.2091
"10764","Nippon Steels","20HX1200","mm",NA,0.5,60,NA,0.3033
"10765","Nippon Steels","20HX1200","mm",NA,0.6,60,NA,0.436
"10766","Nippon Steels","20HX1200","mm",NA,0.7,60,NA,0.5676
"10767","Nippon Steels","20HX1200","mm",NA,0.8,60,NA,0.689
"10768","Nippon Steels","20HX1200","mm",NA,0.9,60,NA,0.8203
"10769","Nippon Steels","20HX1200","mm",NA,1,60,NA,1.0313
"10770","Nippon Steels","20HX1200","mm",NA,1.1,60,NA,1.2219
"10771","Nippon Steels","20HX1200","mm",NA,1.2,60,NA,1.503
"10772","Nippon Steels","20HX1200","mm",NA,1.3,60,NA,1.8143
"10773","Nippon Steels","20HX1200","mm",NA,1.4,60,NA,2.1019
"10774","Nippon Steels","20HX1200","mm",NA,1.5,60,NA,2.4566
"10775","Nippon Steels","20HX1200","mm",NA,1.55,60,NA,2.6144
"10776","Nippon Steels","20HX1200","mm",NA,1.6,60,NA,2.7636
"10777","Nippon Steels","20HX1200","mm",NA,1.65,60,NA,2.9452
"10778","Nippon Steels","20HX1200","mm",NA,1.7,60,NA,3.1294
"10779","Nippon Steels","20HX1200","mm",NA,1.75,60,NA,3.3136
"10780","Nippon Steels","20HX1200","mm",NA,1.8,60,NA,3.4979
"10781","Nippon Steels","20HX1200","mm",NA,0,100,NA,0
"10782","Nippon Steels","20HX1200","mm",NA,0.1,100,NA,0.0539
"10783","Nippon Steels","20HX1200","mm",NA,0.2,100,NA,0.115
"10784","Nippon Steels","20HX1200","mm",NA,0.3,100,NA,0.2394
"10785","Nippon Steels","20HX1200","mm",NA,0.4,100,NA,0.3749
"10786","Nippon Steels","20HX1200","mm",NA,0.5,100,NA,0.56
"10787","Nippon Steels","20HX1200","mm",NA,0.6,100,NA,0.7887
"10788","Nippon Steels","20HX1200","mm",NA,0.7,100,NA,0.9836
"10789","Nippon Steels","20HX1200","mm",NA,0.8,100,NA,1.2035
"10790","Nippon Steels","20HX1200","mm",NA,0.9,100,NA,1.4857
"10791","Nippon Steels","20HX1200","mm",NA,1,100,NA,1.8384
"10792","Nippon Steels","20HX1200","mm",NA,1.1,100,NA,2.2235
"10793","Nippon Steels","20HX1200","mm",NA,1.2,100,NA,2.7004
"10794","Nippon Steels","20HX1200","mm",NA,1.3,100,NA,3.2508
"10795","Nippon Steels","20HX1200","mm",NA,1.4,100,NA,3.9932
"10796","Nippon Steels","20HX1200","mm",NA,1.5,100,NA,4.7454
"10797","Nippon Steels","20HX1200","mm",NA,1.55,100,NA,5.0039
"10798","Nippon Steels","20HX1200","mm",NA,1.6,100,NA,5.2414
"10799","Nippon Steels","20HX1200","mm",NA,1.65,100,NA,5.4295
"10800","Nippon Steels","20HX1200","mm",NA,1.7,100,NA,5.6177
"10801","Nippon Steels","20HX1200","mm",NA,1.75,100,NA,5.8059
"10802","Nippon Steels","20HX1200","mm",NA,1.8,100,NA,5.994
"10803","Nippon Steels","20HX1200","mm",NA,0,400,NA,0
"10804","Nippon Steels","20HX1200","mm",NA,0.1,400,NA,0.1403
"10805","Nippon Steels","20HX1200","mm",NA,0.2,400,NA,0.6059
"10806","Nippon Steels","20HX1200","mm",NA,0.3,400,NA,1.3163
"10807","Nippon Steels","20HX1200","mm",NA,0.4,400,NA,2.1721
"10808","Nippon Steels","20HX1200","mm",NA,0.5,400,NA,3.3161
"10809","Nippon Steels","20HX1200","mm",NA,0.6,400,NA,4.5777
"10810","Nippon Steels","20HX1200","mm",NA,0.7,400,NA,5.9501
"10811","Nippon Steels","20HX1200","mm",NA,0.8,400,NA,7.4414
"10812","Nippon Steels","20HX1200","mm",NA,0.9,400,NA,9.1153
"10813","Nippon Steels","20HX1200","mm",NA,1,400,NA,11.1806
"10814","Nippon Steels","20HX1200","mm",NA,1.1,400,NA,13.5507
"10815","Nippon Steels","20HX1200","mm",NA,1.2,400,NA,16.2861
"10816","Nippon Steels","20HX1200","mm",NA,1.3,400,NA,18.7705
"10817","Nippon Steels","20HX1200","mm",NA,1.4,400,NA,23.4079
"10818","Nippon Steels","20HX1200","mm",NA,1.5,400,NA,27.6006
"10819","Nippon Steels","20HX1200","mm",NA,1.55,400,NA,29.6415
"10820","Nippon Steels","20HX1200","mm",NA,1.6,400,NA,31.7031
"10821","Nippon Steels","20HX1200","mm",NA,1.65,400,NA,33.7648
"10822","Nippon Steels","20HX1200","mm",NA,1.7,400,NA,35.8264
"10823","Nippon Steels","20HX1200","mm",NA,1.75,400,NA,37.8881
"10824","Nippon Steels","20HX1200","mm",NA,1.8,400,NA,39.9497
"10825","Nippon Steels","20HX1200","mm",NA,0,1000,NA,0
"10826","Nippon Steels","20HX1200","mm",NA,0.1,1000,NA,0.5734
"10827","Nippon Steels","20HX1200","mm",NA,0.2,1000,NA,2.1768
"10828","Nippon Steels","20HX1200","mm",NA,0.3,1000,NA,4.6453
"10829","Nippon Steels","20HX1200","mm",NA,0.4,1000,NA,7.9058
"10830","Nippon Steels","20HX1200","mm",NA,0.5,1000,NA,12.0716
